No.,回答日,名前,年齢,性別,お住まいの地域,食事は１日平均何回ですか,毎朝朝食をとりますか,睡眠時間は平均どのくらいですか,健康には気を使うほうですか,健康食品を利用していますか,最も利用している健康食品の商品名を記入してください,サプリメントは利用しますか,意識して摂取している栄養成分を複数選択してください_亜鉛,意識して摂取している栄養成分を複数選択してください_カルシウム,意識して摂取している栄養成分を複数選択してください_鉄,意識して摂取している栄養成分を複数選択してください_銅,意識して摂取している栄養成分を複数選択してください_マグネシウム,意識して摂取している栄養成分を複数選択してください_ナイアシン,意識して摂取している栄養成分を複数選択してください_パントテン酸,意識して摂取している栄養成分を複数選択してください_ビオチン,意識して摂取している栄養成分を複数選択してください_ビタミンＡ,意識して摂取している栄養成分を複数選択してください_β－カロテン（ビタミンＡの前駆体）,意識して摂取している栄養成分を複数選択してください_ビタミンＢ1,意識して摂取している栄養成分を複数選択してください_ビタミンＢ2,意識して摂取している栄養成分を複数選択してください_ビタミンＢ6,意識して摂取している栄養成分を複数選択してください_ビタミンＢ12,意識して摂取している栄養成分を複数選択してください_ビタミンＣ,意識して摂取している栄養成分を複数選択してください_ビタミンＤ,意識して摂取している栄養成分を複数選択してください_ビタミンＥ,意識して摂取している栄養成分を複数選択してください_葉酸,意識して摂取している栄養成分を複数選択してください_その他
504,16:55.2,貝原 麻衣,75,女性,滋賀県,2回,いいえ,1時間未満,いいえ,いいえ,,いいえ,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
505,44:46.5,末岡 菜々子,22,女性,高知県,1回,はい,9時間以上,いいえ,はい,ビーフカットステーキ丼,いいえ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
506,17:40.2,白戸 祐介,48,男性,京都府,2回,はい,3時間～5時間未満,はい,いいえ,,はい,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
507,05:38.8,奧村 大樹,10,男性,東京都,4回以上,いいえ,1時間～3時間未満,いいえ,はい,オリゴメイトHP,はい,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
508,37:34.1,本多 直人,43,男性,兵庫県,2回,いいえ,9時間以上,いいえ,はい,日清おいしさプラス　サイリウムコーンフレーク,いいえ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
509,14:08.4,金 七海,71,女性,宮崎県,3回,いいえ,1時間～3時間未満,いいえ,いいえ,,いいえ,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
510,36:22.3,小村 拓也,66,男性,北海道,2回,いいえ,1時間～3時間未満,いいえ,はい,キレアウォーター,はい,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
511,31:45.2,永末 海斗,19,男性,和歌山県,4回以上,いいえ,9時間以上,いいえ,いいえ,,いいえ,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
512,50:20.4,鵜川 七海,23,女性,島根県,1回,いいえ,1時間～3時間未満,はい,はい,ピュアラアロエ,いいえ,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
513,48:57.8,県 雄太,37,男性,福岡県,4回以上,はい,1時間～3時間未満,はい,はい,健やか豆腐,いいえ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
514,17:03.0,上本 真由,36,女性,富山県,2回,いいえ,9時間以上,いいえ,いいえ,,はい,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
515,05:42.3,宮良 直樹,86,男性,青森県,4回以上,はい,1時間未満,はい,いいえ,,はい,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
516,47:25.8,吉津 愛美,29,女性,徳島県,4回以上,はい,5時間～7時間未満,いいえ,いいえ,,いいえ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
517,47:23.2,鶴谷 美咲,69,女性,広島県,3回,いいえ,1時間未満,はい,はい,ペプチドおみそ汁,はい,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
518,52:05.8,丸川 舞,42,女性,宮城県,1回,はい,1時間～3時間未満,いいえ,はい,マインズ＜毎飲酢＞リンゴ酢ドリンク,はい,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
519,42:48.8,水谷 彩乃,50,女性,愛知県,3回,はい,7時間～9時間未満,はい,いいえ,,いいえ,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
520,07:06.8,濱崎 遙,87,女性,香川県,1回,はい,7時間～9時間未満,いいえ,いいえ,,いいえ,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
521,56:43.0,蓼沼 友美,45,女性,鹿児島県,3回,いいえ,1時間未満,はい,はい,ベストメント,はい,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
522,49:22.7,蓑島 香織,35,女性,徳島県,2回,はい,9時間以上,はい,いいえ,,はい,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
523,46:38.3,船井 千夏,10,女性,宮崎県,3回,はい,9時間以上,いいえ,いいえ,,いいえ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
524,12:27.4,島岡 遙,13,女性,大分県,4回以上,はい,5時間～7時間未満,いいえ,はい,メナード　緑の健康野菜,いいえ,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
525,03:42.3,末松 葵,42,女性,奈良県,3回,はい,1時間未満,いいえ,いいえ,,はい,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
526,35:26.1,新木 匠,77,男性,福井県,1回,はい,3時間～5時間未満,いいえ,いいえ,,はい,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
527,41:17.7,中松 大輔,60,男性,大阪府,4回以上,いいえ,3時間～5時間未満,はい,はい,ヘルシア緑茶,いいえ,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
528,57:49.4,外川 翼,38,男性,沖縄県,3回,はい,7時間～9時間未満,いいえ,いいえ,,はい,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
529,43:32.0,当山 美月,27,女性,石川県,3回,いいえ,1時間～3時間未満,はい,はい,日清おいしさプラスサイリウムコーンフレークプレーン,はい,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
530,36:34.0,降旗 佳奈,17,女性,香川県,4回以上,いいえ,1時間～3時間未満,いいえ,いいえ,,はい,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
531,21:51.7,皆木 彩夏,53,女性,東京都,4回以上,いいえ,1時間未満,いいえ,はい,DHA入りリサーラソーセージ,いいえ,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
532,20:05.2,衛藤 里奈,80,女性,徳島県,3回,いいえ,7時間～9時間未満,いいえ,いいえ,,はい,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
533,47:22.8,菊本 愛美,90,女性,岐阜県,1回,いいえ,7時間～9時間未満,はい,いいえ,,いいえ,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
534,07:29.0,青砥 大地,85,男性,兵庫県,1回,いいえ,3時間～5時間未満,はい,はい,クロスタニンのお茶500,いいえ,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
535,22:24.0,菅谷 美穂,72,女性,北海道,4回以上,はい,3時間～5時間未満,はい,はい,日清おいしさプラスサイリウムヌードルしょうゆ味,いいえ,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
536,27:51.3,羽柴 優太,75,男性,広島県,3回,いいえ,1時間未満,はい,はい,リカルデント,はい,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
537,37:19.5,友成 翔,67,男性,北海道,1回,いいえ,1時間～3時間未満,はい,いいえ,,いいえ,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
538,53:06.6,若狭 愛,15,女性,愛媛県,3回,いいえ,5時間～7時間未満,いいえ,はい,牛肉コロッケ,いいえ,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
539,51:11.9,美濃 健太郎,63,男性,岡山県,4回以上,いいえ,9時間以上,はい,いいえ,,いいえ,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
540,06:58.1,石上 翔太,37,男性,兵庫県,4回以上,いいえ,1時間未満,はい,はい,ブレンディコーヒーオリゴ糖入りインスタントコーヒー,いいえ,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
541,47:13.0,野嶋 佳奈,35,女性,沖縄県,2回,はい,3時間～5時間未満,いいえ,はい,鉄骨飲料,はい,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
542,39:29.5,高浜 結衣,36,女性,新潟県,3回,いいえ,1時間未満,いいえ,いいえ,,いいえ,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
543,49:21.7,瀬川 千尋,26,女性,福井県,1回,いいえ,1時間未満,いいえ,はい,エスピーマリン,はい,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
544,14:15.1,指田 麻美,31,女性,石川県,4回以上,いいえ,1時間未満,いいえ,いいえ,,いいえ,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
545,40:34.7,円山 大樹,13,男性,三重県,3回,はい,3時間～5時間未満,いいえ,はい,バンホーテンミルクココアファイバープラス,いいえ,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
546,36:37.0,富田 優,25,男性,青森県,3回,はい,9時間以上,いいえ,はい,「アミールエス」ハンディタブ,いいえ,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
547,16:11.6,渡会 玲奈,83,女性,島根県,2回,いいえ,1時間～3時間未満,はい,いいえ,,はい,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
548,18:31.9,塩谷 亜美,44,女性,長野県,4回以上,いいえ,3時間～5時間未満,はい,はい,豆鼓エキスつぶタイプ,いいえ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
549,26:45.7,戸塚 駿,53,男性,奈良県,2回,いいえ,1時間～3時間未満,はい,いいえ,,いいえ,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
550,47:35.4,河原 あゆみ,25,女性,茨城県,3回,はい,5時間～7時間未満,いいえ,はい,ミルクプリン,いいえ,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
551,17:15.5,三木 貴大,44,男性,奈良県,1回,はい,3時間～5時間未満,はい,はい,アサヒ パワーゴールド,いいえ,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
552,15:37.2,戸谷 亜美,30,女性,和歌山県,4回以上,いいえ,9時間以上,いいえ,はい,日清おいしさプラスサイリウムドリンク,いいえ,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
553,00:04.4,中藤 大貴,79,男性,岩手県,2回,はい,7時間～9時間未満,はい,はい,ヤクルト,いいえ,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
554,30:01.1,稲熊 優,20,男性,兵庫県,3回,いいえ,3時間～5時間未満,いいえ,はい,キリンコレステミン,はい,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
555,00:04.2,奥山 陸,61,男性,長崎県,3回,いいえ,1時間～3時間未満,いいえ,はい,キリン コレステミン アセロラ味 ８袋,はい,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
556,34:26.2,吉原 葵,25,女性,宮崎県,3回,いいえ,5時間～7時間未満,いいえ,はい,日清おいしさプラス サイリウムドリンク プレーン（微糖）,いいえ,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
557,13:11.1,奥野 葵,21,女性,奈良県,3回,いいえ,5時間～7時間未満,いいえ,いいえ,,はい,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
558,26:54.8,刈谷 達也,17,男性,福岡県,2回,はい,1時間～3時間未満,はい,はい,リカルデント,はい,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
559,00:38.5,目黒 千夏,72,女性,岐阜県,1回,いいえ,5時間～7時間未満,いいえ,はい,糖健茶料,はい,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
560,58:45.8,古江 拓也,55,男性,神奈川県,4回以上,いいえ,1時間～3時間未満,はい,いいえ,,いいえ,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
561,36:00.1,駒沢 直樹,15,男性,沖縄県,3回,いいえ,7時間～9時間未満,いいえ,いいえ,,いいえ,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
562,37:01.4,横沢 雄大,22,男性,徳島県,2回,いいえ,3時間～5時間未満,はい,はい,コレカットレモン,いいえ,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
563,15:30.0,生川 智美,31,女性,愛知県,3回,いいえ,5時間～7時間未満,はい,いいえ,,はい,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
564,50:13.7,一色 竜也,51,男性,福島県,4回以上,いいえ,1時間未満,いいえ,はい,ジョア,いいえ,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
565,12:53.0,沢辺 祐介,19,男性,香川県,2回,いいえ,1時間～3時間未満,いいえ,いいえ,,はい,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
566,39:01.2,野上 優斗,12,男性,広島県,1回,はい,5時間～7時間未満,いいえ,いいえ,,いいえ,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
567,21:40.6,升田 亜美,58,女性,高知県,3回,はい,7時間～9時間未満,はい,いいえ,,いいえ,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
568,54:39.0,末永 優太,35,男性,島根県,4回以上,いいえ,7時間～9時間未満,いいえ,いいえ,,いいえ,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
569,10:29.5,大谷 陸,71,男性,岐阜県,2回,はい,3時間～5時間未満,はい,はい,キリン コレステミン レモンライム味 ８袋,はい,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
570,28:28.8,寺原 愛,70,女性,石川県,4回以上,いいえ,1時間～3時間未満,はい,はい,「ビタホット」ハニーレモンC,はい,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
571,39:54.4,富岡 匠,78,男性,福井県,1回,はい,5時間～7時間未満,いいえ,いいえ,,はい,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
572,41:41.0,真部 あゆみ,78,女性,新潟県,2回,はい,1時間未満,はい,はい,ナタデココファイバー,いいえ,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
573,01:57.4,橘川 早紀,19,女性,茨城県,3回,いいえ,1時間～3時間未満,はい,いいえ,,いいえ,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
574,42:48.2,白須 亜美,30,女性,東京都,2回,はい,3時間～5時間未満,はい,はい,キリン コレステミン レモンライム味,いいえ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
575,22:38.5,岩本 彩,67,女性,山形県,2回,いいえ,1時間～3時間未満,いいえ,いいえ,,いいえ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
576,26:28.2,川添 未来,58,女性,沖縄県,4回以上,はい,1時間未満,はい,はい,キリン コレステミン,いいえ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
577,17:09.5,黒島 彩,46,女性,福岡県,2回,いいえ,5時間～7時間未満,はい,いいえ,,はい,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
578,44:09.2,得能 大樹,35,男性,岐阜県,4回以上,はい,9時間以上,はい,はい,鉄骨飲料,はい,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
579,25:34.5,尾畑 麻衣,23,女性,岡山県,3回,はい,5時間～7時間未満,はい,はい,クラッシュタイプの蒟蒻畑ライト,はい,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
580,12:07.8,岩倉 徹,13,男性,和歌山県,2回,いいえ,9時間以上,はい,はい,ビヒダスプレーンヨーグルト,はい,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
581,19:40.6,北田 亮太,13,男性,徳島県,2回,いいえ,1時間～3時間未満,はい,はい,日清おいしさプラスサイリウムドリンクプレーン（微糖）,いいえ,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
582,27:01.5,加地 あゆみ,79,女性,山口県,1回,はい,3時間～5時間未満,はい,はい,キリン　ビー・フラット,はい,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
583,09:05.3,浦辺 沙織,78,女性,島根県,1回,いいえ,9時間以上,いいえ,はい,リカルデント,いいえ,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
584,28:01.1,長部 玲奈,47,女性,鹿児島県,2回,はい,5時間～7時間未満,はい,はい,日清おいしさプラス　サイリウムヌードル,いいえ,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
585,11:41.5,大栗 大樹,85,男性,福岡県,2回,いいえ,3時間～5時間未満,いいえ,はい,ジョア プレーン,はい,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
586,34:36.6,安沢 翔,43,男性,佐賀県,2回,はい,9時間以上,いいえ,はい,クラッシュタイプの蒟蒻畑ライト,はい,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
587,34:34.1,富本 優太,17,男性,愛媛県,1回,はい,7時間～9時間未満,はい,はい,ジョア ブルーベリー,いいえ,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
